ip,timestamp,endpoint,status_code,response_time_ms,user_agent,is_attack,attack_type
10.0.1.132,2025-05-12 10:01:49.818276,/users/settings,200,142,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.6,2025-05-12 10:01:50.024664,/auth/login,429,37,PostmanRuntime/7.36.0,1,bruteforce
203.0.1.4,2025-05-12 10:01:50.122333,/auth/login,401,58,PostmanRuntime/7.36.0,1,credential_stuffing
192.168.1.6,2025-05-12 10:01:50.896988,/auth/login,200,47,PostmanRuntime/7.36.0,1,bruteforce
172.16.1.4,2025-05-12 10:01:51.012326,/auth/login,403,72,Java/17.0.1,1,scraper
10.1.1.13,2025-05-12 10:01:51.099498,/security/blocked-ips,404,138,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.34,2025-05-12 10:01:51.581239,/api/keys/generate,200,252,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
192.168.1.6,2025-05-12 10:01:51.881752,/auth/login,401,39,PostmanRuntime/7.36.0,1,bruteforce
172.16.1.15,2025-05-12 10:01:52.268702,/analytics/summary,403,56,axios/1.6.2,1,scraper
10.0.1.61,2025-05-12 10:01:52.467524,/users/profile,200,160,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.13,2025-05-12 10:01:52.620646,/security/blocked-ips,200,127,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.6,2025-05-12 10:01:52.878322,/auth/login,200,38,PostmanRuntime/7.36.0,1,bruteforce
203.0.1.4,2025-05-12 10:01:53.027726,/auth/login,401,53,curl/7.88.1,1,credential_stuffing
10.1.1.11,2025-05-12 10:01:53.424074,/users/profile,400,43,python-requests/2.31.0,0,normal
192.168.1.1,2025-05-12 10:01:54.006174,/auth/login,401,54,Go-http-client/1.1,1,bruteforce
10.1.1.17,2025-05-12 10:01:54.123701,/users/settings,401,61,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.113,2025-05-12 10:01:54.181750,/docs,200,139,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
203.0.1.4,2025-05-12 10:01:54.961170,/auth/login,401,50,python-requests/2.31.0,1,credential_stuffing
10.0.1.27,2025-05-12 10:01:55.356922,/users/settings,200,244,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.131,2025-05-12 10:01:56.044510,/docs,200,263,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.177,2025-05-12 10:01:56.165277,/auth/register,200,149,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
172.16.1.14,2025-05-12 10:01:57.017929,/api/keys,200,77,axios/1.6.2,1,scraper
192.168.1.5,2025-05-12 10:01:57.243152,/auth/login,401,38,custom-bot/1.0,1,bruteforce
192.168.1.1,2025-05-12 10:01:57.360641,/auth/login,429,20,Go-http-client/1.1,1,bruteforce
203.0.1.4,2025-05-12 10:01:57.599404,/auth/register,200,39,PostmanRuntime/7.36.0,1,credential_stuffing
10.0.1.28,2025-05-12 10:01:58.115998,/security/rate-limits,400,144,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
172.16.1.5,2025-05-12 10:01:58.195638,/api/keys,200,93,curl/7.88.1,1,scraper
10.1.1.12,2025-05-12 10:01:58.372053,/analytics/requests,200,136,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
192.168.1.1,2025-05-12 10:01:58.617101,/users/profile,401,36,Go-http-client/1.1,1,bruteforce
192.168.1.6,2025-05-12 10:01:58.764722,/auth/login,401,49,PostmanRuntime/7.36.0,1,bruteforce
172.16.1.15,2025-05-12 10:01:59.304362,/security/blocked-ips,200,50,curl/7.88.1,1,scraper
192.168.1.1,2025-05-12 10:01:59.889681,/auth/login,401,42,Go-http-client/1.1,1,bruteforce
10.0.1.116,2025-05-12 10:02:00.341926,/users/profile,200,119,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.61,2025-05-12 10:02:00.540848,/security/rate-limits,201,145,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
192.168.1.6,2025-05-12 10:02:00.965727,/auth/login,401,50,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.6,2025-05-12 10:02:01.245254,/auth/login,429,31,PostmanRuntime/7.36.0,1,bruteforce
172.16.1.6,2025-05-12 10:02:01.846009,/auth/login,404,64,PostmanRuntime/7.36.0,1,scraper
192.168.1.6,2025-05-12 10:02:02.013186,/auth/login,401,24,PostmanRuntime/7.36.0,1,bruteforce
10.1.1.12,2025-05-12 10:02:02.550412,/analytics/requests,200,161,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.1.1.2,2025-05-12 10:02:02.666117,/auth/register,400,171,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
203.0.1.4,2025-05-12 10:02:03.490668,/auth/login,401,51,python-requests/2.31.0,1,credential_stuffing
192.168.1.1,2025-05-12 10:02:03.933370,/auth/login,200,35,Go-http-client/1.1,1,bruteforce
203.0.1.4,2025-05-12 10:02:04.951550,/auth/login,429,26,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,1,credential_stuffing
192.168.1.1,2025-05-12 10:02:05.661979,/auth/login,401,24,Go-http-client/1.1,1,bruteforce
10.1.1.3,2025-05-12 10:02:06.379527,/api/keys,404,92,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
192.168.1.1,2025-05-12 10:02:06.541165,/auth/login,401,43,Go-http-client/1.1,1,bruteforce
10.0.1.141,2025-05-12 10:02:06.559121,/api/keys,200,156,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
203.0.1.4,2025-05-12 10:02:07.404669,/auth/login,401,52,Scrapy/2.11.0,1,credential_stuffing
192.168.1.1,2025-05-12 10:02:07.567376,/auth/login,401,37,Go-http-client/1.1,1,bruteforce
203.0.1.4,2025-05-12 10:02:07.591977,/auth/login,429,27,python-requests/2.31.0,1,credential_stuffing
10.0.1.143,2025-05-12 10:02:07.634877,/docs,200,134,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.98,2025-05-12 10:02:07.907705,/users/profile,201,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
192.168.1.6,2025-05-12 10:02:07.931884,/auth/login,401,43,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.6,2025-05-12 10:02:08.195215,/users/profile,429,49,PostmanRuntime/7.36.0,1,bruteforce
10.1.1.17,2025-05-12 10:02:08.958957,/auth/login,200,20,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.19,2025-05-12 10:02:09.235990,/analytics/requests,200,183,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.7,2025-05-12 10:02:09.548559,/auth/login,200,158,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
192.168.1.1,2025-05-12 10:02:09.654454,/auth/login,401,49,Go-http-client/1.1,1,bruteforce
10.1.1.16,2025-05-12 10:02:09.701358,/auth/register,500,183,Go-http-client/1.1,0,normal
10.0.1.99,2025-05-12 10:02:09.825754,/analytics/summary,200,186,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.142,2025-05-12 10:02:10.105213,/analytics/requests,200,67,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.8,2025-05-12 10:02:10.185758,/health,200,215,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.134,2025-05-12 10:02:10.282479,/health,200,156,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.6,2025-05-12 10:02:10.463257,/auth/login,401,45,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.1,2025-05-12 10:02:11.039571,/auth/login,401,25,Go-http-client/1.1,1,bruteforce
10.0.1.70,2025-05-12 10:02:11.155010,/api/keys/generate,200,99,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
203.0.1.4,2025-05-12 10:02:11.235268,/auth/login,401,52,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,1,credential_stuffing
10.1.1.16,2025-05-12 10:02:11.306509,/docs,404,172,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.173,2025-05-12 10:02:11.708640,/users/settings,201,177,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
192.168.1.6,2025-05-12 10:02:11.720744,/auth/login,401,30,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.6,2025-05-12 10:02:12.155233,/auth/login,401,30,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.92,2025-05-12 10:02:12.163875,/analytics/summary,200,199,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.85,2025-05-12 10:02:12.477841,/docs,200,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.109,2025-05-12 10:02:12.674899,/auth/register,200,115,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
192.168.1.6,2025-05-12 10:02:13.408687,/auth/login,401,49,PostmanRuntime/7.36.0,1,bruteforce
203.0.1.4,2025-05-12 10:02:13.615523,/auth/login,200,35,python-requests/2.31.0,1,credential_stuffing
203.0.1.4,2025-05-12 10:02:13.674110,/auth/login,401,64,PostmanRuntime/7.36.0,1,credential_stuffing
192.168.1.6,2025-05-12 10:02:13.746380,/auth/login,200,40,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.1,2025-05-12 10:02:14.231173,/auth/login,401,40,Go-http-client/1.1,1,bruteforce
10.0.1.93,2025-05-12 10:02:14.405110,/users/profile,200,179,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.4,2025-05-12 10:02:14.685202,/analytics/requests,200,205,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
192.168.1.1,2025-05-12 10:02:14.892039,/users/profile,401,34,Go-http-client/1.1,1,bruteforce
192.168.1.6,2025-05-12 10:02:15.140539,/auth/register,401,45,PostmanRuntime/7.36.0,1,bruteforce
203.0.1.4,2025-05-12 10:02:15.392634,/auth/register,401,67,PostmanRuntime/7.36.0,1,credential_stuffing
192.168.1.6,2025-05-12 10:02:15.521091,/auth/login,401,41,PostmanRuntime/7.36.0,1,bruteforce
10.1.1.11,2025-05-12 10:02:15.805904,/auth/register,201,113,python-requests/2.31.0,0,normal
192.168.1.6,2025-05-12 10:02:16.503162,/auth/login,401,49,PostmanRuntime/7.36.0,1,bruteforce
10.1.1.17,2025-05-12 10:02:16.764639,/users/settings,201,106,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.6,2025-05-12 10:02:17.253801,/auth/login,401,41,PostmanRuntime/7.36.0,1,bruteforce
203.0.1.4,2025-05-12 10:02:17.704964,/auth/login,200,49,curl/7.88.1,1,credential_stuffing
10.0.1.30,2025-05-12 10:02:19.504794,/auth/login,200,214,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
192.168.1.1,2025-05-12 10:02:19.951902,/auth/login,401,43,Go-http-client/1.1,1,bruteforce
10.0.1.56,2025-05-12 10:02:20.078955,/analytics/summary,200,107,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.116,2025-05-12 10:02:20.113911,/docs,200,131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.68,2025-05-12 10:02:20.251642,/analytics/summary,200,131,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
192.168.1.6,2025-05-12 10:02:20.309035,/auth/login,429,36,PostmanRuntime/7.36.0,1,bruteforce
172.16.1.9,2025-05-12 10:02:20.380717,/api/keys,200,67,custom-bot/1.0,1,scraper
172.16.1.14,2025-05-12 10:02:20.669036,/api/keys/generate,200,66,Go-http-client/1.1,1,scraper
10.1.1.8,2025-05-12 10:02:21.082526,/analytics/summary,400,111,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
192.168.1.6,2025-05-12 10:02:21.941742,/auth/login,401,30,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.28,2025-05-12 10:02:22.416750,/health,200,112,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
172.16.1.11,2025-05-12 10:02:22.709275,/api/keys,403,78,PostmanRuntime/7.36.0,1,scraper
172.16.1.13,2025-05-12 10:02:23.022037,/analytics/requests,200,43,Scrapy/2.11.0,1,scraper
203.0.1.4,2025-05-12 10:02:23.170024,/auth/login,401,55,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,1,credential_stuffing
192.168.1.6,2025-05-12 10:02:23.183514,/auth/login,401,48,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.1,2025-05-12 10:02:24.481770,/auth/login,401,37,Go-http-client/1.1,1,bruteforce
192.168.1.6,2025-05-12 10:02:24.607105,/auth/login,401,42,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.175,2025-05-12 10:02:24.836530,/analytics/requests,200,182,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
203.0.1.4,2025-05-12 10:02:25.006916,/auth/login,401,31,PostmanRuntime/7.36.0,1,credential_stuffing
10.0.1.19,2025-05-12 10:02:25.437224,/users/settings,200,193,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.20,2025-05-12 10:02:25.667087,/users/profile,401,126,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.80,2025-05-12 10:02:27.008150,/analytics/requests,200,172,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
192.168.1.6,2025-05-12 10:02:27.215079,/auth/login,401,34,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.157,2025-05-12 10:02:27.584771,/api/keys,200,70,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
192.168.1.6,2025-05-12 10:02:27.850554,/auth/login,401,41,PostmanRuntime/7.36.0,1,bruteforce
172.16.1.8,2025-05-12 10:02:29.295257,/auth/login,500,72,PostmanRuntime/7.36.0,1,scraper
192.168.1.6,2025-05-12 10:02:30.117566,/auth/login,401,36,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.6,2025-05-12 10:02:30.240608,/auth/login,401,35,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.6,2025-05-12 10:02:31.262618,/auth/login,401,35,PostmanRuntime/7.36.0,1,bruteforce
10.1.1.6,2025-05-12 10:02:31.542386,/analytics/summary,200,62,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.6,2025-05-12 10:02:32.177562,/auth/login,401,42,PostmanRuntime/7.36.0,1,bruteforce
172.16.1.11,2025-05-12 10:02:32.651983,/api/keys/generate,500,47,PostmanRuntime/7.36.0,1,scraper
10.1.1.11,2025-05-12 10:02:32.669767,/auth/login,500,40,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
172.16.1.15,2025-05-12 10:02:32.698891,/security/rate-limits,200,50,curl/7.88.1,1,scraper
172.16.1.14,2025-05-12 10:02:33.111328,/analytics/requests,200,82,PostmanRuntime/7.36.0,1,scraper
192.168.1.1,2025-05-12 10:02:33.737625,/auth/login,401,48,Go-http-client/1.1,1,bruteforce
192.168.1.1,2025-05-12 10:02:33.759598,/users/profile,401,23,Go-http-client/1.1,1,bruteforce
10.0.1.117,2025-05-12 10:02:34.187997,/security/blocked-ips,200,141,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
192.168.1.6,2025-05-12 10:02:34.797378,/auth/login,401,39,PostmanRuntime/7.36.0,1,bruteforce
203.0.1.4,2025-05-12 10:02:34.993243,/auth/login,401,61,PostmanRuntime/7.36.0,1,credential_stuffing
192.168.1.6,2025-05-12 10:02:35.142931,/auth/login,401,47,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.172,2025-05-12 10:02:35.255640,/docs,200,150,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
192.168.1.6,2025-05-12 10:02:35.506878,/auth/login,401,41,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.6,2025-05-12 10:02:35.534648,/auth/login,401,17,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.6,2025-05-12 10:02:35.854570,/auth/login,401,38,PostmanRuntime/7.36.0,1,bruteforce
172.16.1.11,2025-05-12 10:02:35.880069,/analytics/requests,500,64,Scrapy/2.11.0,1,scraper
192.168.1.6,2025-05-12 10:02:35.986492,/auth/login,401,42,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.116,2025-05-12 10:02:35.994312,/analytics/requests,200,255,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.6,2025-05-12 10:02:36.510223,/auth/login,200,165,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.125,2025-05-12 10:02:36.684895,/security/rate-limits,200,194,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
192.168.1.6,2025-05-12 10:02:37.209911,/auth/login,401,23,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.6,2025-05-12 10:02:37.249951,/users/profile,401,36,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.6,2025-05-12 10:02:38.268310,/auth/register,401,41,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.142,2025-05-12 10:02:38.319892,/analytics/requests,200,247,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
192.168.1.6,2025-05-12 10:02:38.588711,/auth/login,401,45,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.18,2025-05-12 10:02:39.030371,/users/profile,200,154,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.54,2025-05-12 10:02:39.830269,/users/settings,200,176,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
192.168.1.1,2025-05-12 10:02:40.064928,/auth/login,429,47,Go-http-client/1.1,1,bruteforce
10.0.1.118,2025-05-12 10:02:40.571762,/api/keys,400,184,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
192.168.1.6,2025-05-12 10:02:40.738980,/auth/login,401,31,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.168,2025-05-12 10:02:41.210565,/users/profile,200,125,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
192.168.1.6,2025-05-12 10:02:41.317161,/auth/login,401,46,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.65,2025-05-12 10:02:41.789053,/health,200,176,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.141,2025-05-12 10:02:41.832501,/auth/login,200,146,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.1.1.18,2025-05-12 10:02:42.087392,/users/profile,404,163,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.12,2025-05-12 10:02:44.120909,/api/keys,200,143,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
172.16.1.1,2025-05-12 10:02:44.274413,/analytics/requests,200,70,PostmanRuntime/7.36.0,1,scraper
203.0.1.4,2025-05-12 10:02:45.324499,/auth/login,401,72,PostmanRuntime/7.36.0,1,credential_stuffing
192.168.1.6,2025-05-12 10:02:45.492447,/auth/login,401,53,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.148,2025-05-12 10:02:46.750384,/users/profile,500,128,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
192.168.1.6,2025-05-12 10:02:47.583284,/auth/login,401,38,PostmanRuntime/7.36.0,1,bruteforce
172.16.1.6,2025-05-12 10:02:47.675392,/auth/register,404,65,Java/17.0.1,1,scraper
192.168.1.6,2025-05-12 10:02:48.233291,/auth/login,401,47,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.6,2025-05-12 10:02:49.013329,/auth/login,401,51,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.48,2025-05-12 10:02:50.509584,/users/settings,200,215,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.27,2025-05-12 10:02:50.541024,/analytics/requests,200,116,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.13,2025-05-12 10:02:50.546472,/security/rate-limits,201,150,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.56,2025-05-12 10:02:50.583242,/security/blocked-ips,200,134,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.45,2025-05-12 10:02:50.904591,/security/blocked-ips,200,215,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
172.16.1.6,2025-05-12 10:02:50.924522,/api/keys,500,31,Java/17.0.1,1,scraper
192.168.1.1,2025-05-12 10:02:51.974183,/auth/login,401,36,Go-http-client/1.1,1,bruteforce
172.16.1.2,2025-05-12 10:02:52.135616,/api/keys/generate,200,66,python-requests/2.31.0,1,scraper
192.168.1.6,2025-05-12 10:02:52.454182,/auth/login,401,33,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.139,2025-05-12 10:02:53.134225,/analytics/requests,200,64,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.84,2025-05-12 10:02:53.190701,/health,200,159,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.1,2025-05-12 10:02:53.519051,/auth/login,200,29,Go-http-client/1.1,1,bruteforce
192.168.1.6,2025-05-12 10:02:53.737253,/auth/login,429,42,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.159,2025-05-12 10:02:53.850663,/auth/login,400,150,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.1.1.7,2025-05-12 10:02:54.040712,/auth/register,201,171,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.110,2025-05-12 10:02:54.122734,/auth/register,200,62,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.13,2025-05-12 10:02:54.849443,/api/keys,200,272,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.141,2025-05-12 10:02:54.876256,/users/profile,200,110,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.1.1.10,2025-05-12 10:02:54.923589,/users/settings,200,122,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
172.16.1.11,2025-05-12 10:02:55.312149,/analytics/summary,404,57,PostmanRuntime/7.36.0,1,scraper
10.0.1.12,2025-05-12 10:02:56.269355,/health,200,186,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
192.168.1.6,2025-05-12 10:02:56.556978,/auth/login,401,34,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.6,2025-05-12 10:02:56.624700,/auth/login,401,44,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.6,2025-05-12 10:02:56.822639,/auth/login,200,32,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.20,2025-05-12 10:02:56.823518,/security/blocked-ips,200,95,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.1.1.14,2025-05-12 10:02:57.269376,/users/profile,200,125,python-requests/2.31.0,0,normal
192.168.1.6,2025-05-12 10:02:57.379450,/auth/login,401,29,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.6,2025-05-12 10:02:57.402636,/auth/login,401,49,PostmanRuntime/7.36.0,1,bruteforce
203.0.1.4,2025-05-12 10:02:57.412662,/auth/register,401,70,python-requests/2.31.0,1,credential_stuffing
203.0.1.15,2025-05-12 10:02:57.421087,/auth/login,401,77,curl/7.88.1,1,credential_stuffing
10.0.1.164,2025-05-12 10:02:58.873294,/docs,200,142,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.78,2025-05-12 10:02:59.059556,/auth/register,404,150,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.133,2025-05-12 10:02:59.436759,/auth/register,200,145,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.90,2025-05-12 10:03:01.245046,/security/rate-limits,200,181,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
192.168.1.6,2025-05-12 10:03:01.669070,/auth/login,401,41,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.125,2025-05-12 10:03:02.139886,/users/profile,200,210,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.122,2025-05-12 10:03:02.694855,/users/profile,200,88,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.1.1.9,2025-05-12 10:03:03.223982,/users/settings,401,63,python-requests/2.31.0,0,normal
172.16.1.5,2025-05-12 10:03:03.459521,/api/keys/generate,200,65,python-requests/2.31.0,1,scraper
192.168.1.6,2025-05-12 10:03:03.704669,/auth/login,401,51,PostmanRuntime/7.36.0,1,bruteforce
203.0.1.4,2025-05-12 10:03:05.112384,/auth/register,401,53,PostmanRuntime/7.36.0,1,credential_stuffing
10.0.1.94,2025-05-12 10:03:05.787594,/security/rate-limits,201,132,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.8,2025-05-12 10:03:05.968501,/health,200,145,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
